MUNICIPIO_CRIME;NATUREZA_CRIME;ARMA_UTILIZADA;DATA_REGISTRO;SEXO;IDADE;MES_ANO;LONGITUDE;LATITUDE;INCIDENCIA_CRIME;POPULACAO;IDHM;PIB_PERCAPITA
Fortaleza;Homicidio Doloso;Arma De Fogo;31/12/2014;Masculino;24;12/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/07/2014;Feminino;32;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/05/2014;Masculino;24;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/09/2014;Masculino;21;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/06/2014;Masculino;63;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;4/10/2014;Masculino;22;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03/12/2017;Masculino;14;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;29/12/2017;Masculino;42;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;02/09/2014;Masculino;26;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/11/2016;Masculino;20;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/01/2014;Masculino;19;01/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/10/2015;Masculino;30;10/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/09/2014;Masculino;23;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/06/2014;Masculino;18;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;23/09/2014;Masculino;33;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/04/2014;Masculino;16;04/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;4/10/2014;Masculino;28;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/06/2014;Masculino;17;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;6/07/2014;Masculino;36;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/07/2015;Masculino;23;07/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/04/2015;Masculino;47;04/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;6/07/2014;Masculino;39;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;05/04/2014;Masculino;21;04/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/05/2015;Masculino;25;05/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;23/05/2016;Masculino;66;05/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/02/2014;Masculino;NA;02/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/03/2014;Masculino;20;03/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/11/2016;Masculino;25;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;5/10/2014;Masculino;28;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/04/2016;Masculino;34;04/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/06/2014;Masculino;25;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/03/2018;Masculino;15;03/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;16/04/2015;Masculino;37;04/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/06/2014;Masculino;33;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;6/10/2014;Masculino;32;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/06/2014;Masculino;20;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/08/2015;Masculino;17;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/08/2014;Masculino;25;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/06/2014;Masculino;24;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/08/2016;Masculino;15;08/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/06/2015;Masculino;18;06/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/09/2014;Masculino;17;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/08/2014;Masculino;17;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;31/07/2014;Masculino;27;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/06/2014;Masculino;49;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/03/2015;Feminino;23;03/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;7/10/2014;Masculino;30;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;7/10/2014;Masculino;40;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;7/10/2014;Masculino;20;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11/11/2015;Masculino;32;11/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/12/2015;Masculino;30;12/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/12/2017;Masculino;33;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;01/01/2014;Masculino;22;01/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/09/2014;Masculino;50;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/12/2015;Masculino;22;12/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12/11/2015;Masculino;14;11/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/09/2015;Masculino;23;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/02/2016;Masculino;19;02/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Arma De Fogo;02/08/2014;Masculino;44;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Arma De Fogo;17/09/2014;Masculino;20;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;29/06/2014;Masculino;NA;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;8/10/2014;Masculino;25;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/08/2017;Masculino;45;08/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;8/10/2014;Masculino;25;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;03/08/2014;Feminino;18;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/06/2014;Masculino;NA;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/06/2015;Masculino;16;06/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/06/2014;Masculino;NA;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/03/2014;Masculino;20;03/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/09/2014;Masculino;27;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/09/2014;Masculino;66;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/03/2014;Masculino;28;03/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/03/2015;Masculino;35;03/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/01/2016;Masculino;31;01/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/01/2015;Masculino;15;01/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Roubo Seguido De Morte (Latrocinio);Arma De Fogo;15/10/2015;Masculino;23;10/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;31/03/2014;Masculino;NA;03/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/01/2014;Masculino;23;01/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;9/10/2014;Feminino;33;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/06/2014;Feminino;3;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20/04/2015;Masculino;26;04/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;1/07/2014;Feminino;21;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;31/03/2014;Masculino;18;03/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;31/03/2014;Masculino;20;03/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/11/2015;Masculino;22;11/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Outros;17/12/2017;Masculino;NA;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/08/2017;Masculino;30;08/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/08/2014;Masculino;27;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/08/2014;Masculino;34;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/05/2015;Masculino;25;05/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03/06/2014;Masculino;NA;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Arma De Fogo;09/09/2014;Masculino;34;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Roubo Seguido De Morte (Latrocinio);Não Informado;17/11/2014;Masculino;14;11/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;23/09/2015;Masculino;34;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/01/2014;Masculino;24;01/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11/08/2015;Masculino;29;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/12/2014;Masculino;22;12/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Roubo Seguido De Morte (Latrocinio);Arma De Fogo;14/11/2015;Masculino;43;11/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/01/2014;Masculino;25;01/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;2/03/2015;Masculino;29;03/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/09/2015;Masculino;26;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/06/2014;Masculino;35;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/12/2014;Masculino;21;12/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/07/2015;Masculino;15;07/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;19/11/2014;Masculino;47;11/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;18/07/2015;Masculino;65;07/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/07/2014;Masculino;18;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/10/2015;Masculino;27;10/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;23/10/2014;Feminino;16;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/06/2014;Masculino;14;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;1/11/2014;Masculino;17;11/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03/04/2014;Masculino;24;04/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12/10/2014;Masculino;19;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/11/2017;Masculino;19;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/11/2014;Masculino;22;11/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/11/2015;Masculino;17;11/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12/10/2014;Masculino;32;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/05/2014;Masculino;26;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/07/2015;Masculino;29;07/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/04/2016;Masculino;28;04/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/08/2015;Masculino;NA;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/08/2017;Masculino;33;08/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/05/2014;Masculino;18;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/11/2014;Masculino;20;11/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;11/11/2014;Masculino;9;11/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03/04/2014;Masculino;26;04/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/01/2016;Feminino;18;01/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/10/2015;Masculino;20;10/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/01/2016;Masculino;21;01/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/10/2015;Masculino;NA;10/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/12/2014;Masculino;29;12/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/10/2014;Masculino;20;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/11/2016;Masculino;29;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/04/2014;Masculino;27;04/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/01/2014;Masculino;22;01/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;23/06/2015;Masculino;25;06/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/10/2015;Masculino;26;10/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;27/03/2014;Masculino;39;03/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/10/2014;Masculino;26;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;22/07/2015;Masculino;34;07/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;NA;08/03/2016;Masculino;77;03/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;8/02/2015;Masculino;NA;02/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/08/2015;Masculino;35;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/04/2014;Masculino;23;04/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/05/2014;Feminino;15;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/10/2015;Masculino;18;10/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;6/07/2014;Masculino;20;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/04/2014;Masculino;24;04/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/10/2015;Masculino;21;10/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/04/2014;Masculino;21;04/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;6/07/2014;Masculino;16;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;6/07/2014;Masculino;19;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/10/2014;Masculino;31;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/12/2014;Masculino;15;12/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/10/2015;Masculino;16;10/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/12/2014;Masculino;32;12/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/06/2014;Masculino;24;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;5/10/2014;Masculino;17;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/12/2015;Masculino;13;12/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/08/2014;Masculino;16;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20/11/2015;Masculino;19;11/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/12/2017;Masculino;38;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/09/2015;Masculino;15;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/12/2014;Feminino;45;12/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/01/2016;Masculino;25;01/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/11/2015;Masculino;18;11/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/03/2014;Masculino;22;03/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/11/2015;Masculino;NA;11/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/03/2014;Masculino;22;03/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;26/12/2016;Masculino;42;12/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/08/2014;Masculino;22;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;8/07/2014;Masculino;33;07/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/09/2014;Masculino;19;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/09/2014;Masculino;51;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/12/2014;Masculino;35;12/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/08/2014;Masculino;18;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/08/2015;Masculino;24;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20/11/2016;Masculino;30;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/10/2016;Masculino;21;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/10/2014;Masculino;18;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/04/2015;Masculino;26;04/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/10/2014;Masculino;45;10/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
